ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Souls' Day,All Souls' Day_lower,All Souls' Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Good Friday,Good Friday_lower,Good Friday_upper,Independence Day,Independence Day_lower,Independence Day_upper,Our Lady of Aparecida,Our Lady of Aparecida_lower,Our Lady of Aparecida_upper,Republic Proclamation Day,Republic Proclamation Day_lower,Republic Proclamation Day_upper,Tiradentes' Day,Tiradentes' Day_lower,Tiradentes' Day_upper,Universal Fraternization Day,Universal Fraternization Day_lower,Universal Fraternization Day_upper,Worker's Day,Worker's Day_lower,Worker's Day_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,categoria
2017-12-11,928.3218148757202,853.3821444306147,1324.2523754956571,928.3218148757202,928.3218148757202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17260900001737495,0.17260900001737495,0.17260900001737495,0.17260900001737495,0.17260900001737495,0.17260900001737495,0.0,0.0,0.0,1088.5585150357329,UNDERWARE
2017-12-12,927.0394065632921,899.8925303836177,1356.5781417690444,927.0394065632921,927.0394065632921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22622084839243894,0.22622084839243894,0.22622084839243894,0.22622084839243894,0.22622084839243894,0.22622084839243894,0.0,0.0,0.0,1136.7550476092633,UNDERWARE
2017-12-13,925.7569982508642,951.5638194552159,1410.2357497166024,925.7569982508642,925.7569982508642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832211391462992,0.2832211391462992,0.2832211391462992,0.2832211391462992,0.2832211391462992,0.2832211391462992,0.0,0.0,0.0,1187.9509498681323,UNDERWARE
2017-12-14,924.4745899384361,1006.2001487125257,1476.2940815489737,924.4745899384361,924.4745899384361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423672758310391,0.3423672758310391,0.3423672758310391,0.3423672758310391,0.3423672758310391,0.3423672758310391,0.0,0.0,0.0,1240.9844368706756,UNDERWARE
2017-12-15,923.1921816260082,1080.2398748628075,1531.4943530091898,923.1921816260082,923.1921816260082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402343933305254,0.402343933305254,0.402343933305254,0.402343933305254,0.402343933305254,0.402343933305254,0.0,0.0,0.0,1294.6329551780748,UNDERWARE
2017-12-16,921.9097733135802,1107.7464993172919,1582.1974700448925,921.9097733135802,921.9097733135802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46179327917701557,0.46179327917701557,0.46179327917701557,0.46179327917701557,0.46179327917701557,0.46179327917701557,0.0,0.0,0.0,1347.6415106373975,UNDERWARE
2017-12-17,920.6273650011522,1158.2094841949747,1618.8279135759155,920.6273650011522,920.6273650011522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193463838131639,0.5193463838131639,0.5193463838131639,0.5193463838131639,0.5193463838131639,0.5193463838131639,0.0,0.0,0.0,1398.7518578539423,UNDERWARE
2017-12-18,919.3449566887243,1215.6041418365726,1686.0900307428233,919.3449566887243,919.3449566887243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5736550427924534,0.5736550427924534,0.5736550427924534,0.5736550427924534,0.5736550427924534,0.5736550427924534,0.0,0.0,0.0,1446.7318271590207,UNDERWARE
2017-12-19,918.0625483762963,1263.7969642083635,1708.2496988052724,918.0625483762963,918.0625483762963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234232236913692,0.6234232236913692,0.6234232236913692,0.6234232236913692,0.6234232236913692,0.6234232236913692,0.0,0.0,0.0,1490.4040618353606,UNDERWARE
2017-12-20,916.7801400638683,1290.316863598573,1775.8332491369315,916.7801400638683,916.7801400638683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674373574826824,0.6674373574826824,0.6674373574826824,0.6674373574826824,0.6674373574826824,0.6674373574826824,0.0,0.0,0.0,1528.6734541407,UNDERWARE
2017-12-21,915.4977317514404,1328.0666330805716,1793.9652310651247,915.4977317514404,915.4977317514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045947233890522,0.7045947233890522,0.7045947233890522,0.7045947233890522,0.7045947233890522,0.7045947233890522,0.0,0.0,0.0,1560.5526028181512,UNDERWARE
2017-12-22,914.215323415231,1361.7509764086344,1825.616893632453,914.215323415231,914.215323415231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733929224031566,0.733929224031566,0.733929224031566,0.733929224031566,0.733929224031566,0.733929224031566,0.0,0.0,0.0,1585.1846663271385,UNDERWARE
2017-12-23,912.9329150790217,1378.1539830102563,1806.5035742102918,912.9329150790217,912.9329150790217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546339138934847,0.7546339138934847,0.7546339138934847,0.7546339138934847,0.7546339138934847,0.7546339138934847,0.0,0.0,0.0,1601.863053907292,UNDERWARE
2017-12-24,911.6505067428122,1377.959378601234,1861.3661275377299,911.6505067428122,911.6505067428122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7660797267257545,0.7660797267257545,0.7660797267257545,0.7660797267257545,0.7660797267257545,0.7660797267257545,0.0,0.0,0.0,1610.0474778177415,UNDERWARE
2017-12-26,909.0856900703936,1373.6404548629273,1845.087345316406,909.0856900703936,909.0856900703936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7596500582216887,0.7596500582216887,0.7596500582216887,0.7596500582216887,0.7596500582216887,0.7596500582216887,0.0,0.0,0.0,1599.6726874608723,UNDERWARE
2017-12-27,907.8032817341842,1335.967463143227,1814.4324806543425,907.8032817341842,907.8032817341842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415127913212165,0.7415127913212165,0.7415127913212165,0.7415127913212165,0.7415127913212165,0.7415127913212165,0.0,0.0,0.0,1580.95102714346,UNDERWARE
